,mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,Speed_mean,Speed_std,Speed_median,Speed_max,Speed_min,Speed_mode,ROT_mean,ROT_std,ROT_median,ROT_max,ROT_min
2501,314192000,9056064,0,WILSON GDYNIA,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,76,12,7,6,0,9.13976979243057,2.271916936527078,9.7,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2502,245046000,9399399,0,LINGEBORG,,General cargo ship,Cargo,,,123,-1,-1,-1,-1,-1,14,112,11,9,5,0,9.71303799747884,2.1043766909635595,10.4,11.9,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2503,229347000,9512331,0,NBA MAGRITTE,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,203,26,22,10,0,10.454380702412198,1.3490389614638847,10.7,13.8,5.2,11.0,0.0,0.0,0.0,0.0,0.0
2504,305560000,9511636,0,ONEGO HAREN,,General cargo ship,Cargo,,,144,-1,-1,-1,-1,-1,18,134,10,10,8,0,10.223894645258246,3.1332187784441348,11.4,13.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2505,305509000,8607725,0,REEPERBAHN,,General cargo ship,Cargo,,,92,-1,-1,-1,-1,-1,15,75,17,8,7,0,9.683903898200466,1.3736380360239988,9.9,12.0,1.6,11.0,-0.015906177294525422,3.6596260520659034,0.0,54.7,-67.9
2506,212376000,9617337,0,MARTEN,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,13,78,12,8,5,0,8.327281625247677,3.71172050808773,9.8,12.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2507,238249000,9384502,0,ZAGREB,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,203,26,16,16,0,10.52292226249772,2.185444775299984,11.1,14.1,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2508,305170000,9454462,0,ELISE,,General cargo ship,Cargo,,,80,-1,-1,-1,-1,-1,12,65,15,6,6,0,8.515514287113039,1.8321063839567868,8.9,12.2,0.0,9.0,0.04073989458052514,6.423113192820378,0.0,86.4,-90.4
2509,477170400,9434905,0,MAERSK NIAGARA,,General cargo ship,Cargo,,,210,-1,-1,-1,-1,-1,30,167,43,11,19,0,14.796237809605419,2.588349139326737,15.0,19.2,5.1,17.0,0.0,0.0,0.0,0.0,0.0
2510,636018330,9467627,0,ORIENT ACCORD,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,149,31,23,7,0,11.293969972926408,2.821270952628339,12.8,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2511,218615000,9366160,0,EEMS VOYAGER,,General cargo ship,Cargo,,,107,-1,-1,-1,-1,-1,18,88,19,9,9,0,9.285010084958133,3.137204945710042,10.4,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2512,305266000,9448451,0,BBC NEW YORK,,General cargo ship,Cargo,,,132,-1,-1,-1,-1,-1,20,119,13,8,12,0,10.413999088007296,2.349141912128624,10.2,13.7,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2513,246395000,9279056,0,MEREL V,,General cargo ship,Cargo,,,83,-1,-1,-1,-1,-1,13,71,12,8,5,0,8.947022467303514,2.372407326737197,9.6,51.2,0.0,10.0,4.099872903939978e-06,0.0012806049982629275,0.0,0.4,0.0
2514,244224000,9505546,0,WAALBORG,,General cargo ship,Cargo,,,107,-1,-1,-1,-1,-1,18,100,7,9,9,0,9.988628454452403,2.753397600033896,11.1,12.7,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2515,219164000,7926409,0,M/V ENNY,,General cargo ship,Cargo,,,86,-1,-1,-1,-1,-1,14,69,17,5,9,0,10.339077995175558,3.872995195630791,11.5,13.6,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2516,244150516,9735232,0,SYMPHONY SPACE,,General cargo ship,Cargo,,,120,-1,-1,-1,-1,-1,17,13,107,9,8,0,9.93622370141448,3.8618229326957967,11.2,14.2,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2517,238251000,9384514,0,MIHO PRACAT,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,17,15,0,10.678407623876254,3.3722880689093104,11.8,14.1,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2518,255805672,9702596,0,GEORG OLDENDORFF,,General cargo ship,Cargo,,,230,-1,-1,-1,-1,-1,32,198,32,11,21,0,9.857893777068615,1.2358997877758866,10.1,13.5,5.7,10.0,0.0,0.0,0.0,0.0,0.0
2519,305733000,9534303,0,WILSON VALENCIA,,General cargo ship,Cargo,,,114,-1,-1,-1,-1,-1,14,103,11,5,9,0,10.081679133638492,2.1011594118030708,10.6,12.4,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2520,265425000,9129263,0,BALTIC BRIGHT,,General cargo ship,Cargo,,,134,-1,-1,-1,-1,-1,20,112,22,6,14,0,11.609212897237086,4.414954097688642,13.6,51.2,0.0,14.0,9.100505988132941e-07,0.00042662644053393934,0.0,0.2,0.0
2521,244621000,9201827,0,LADY CARINA,,General cargo ship,Cargo,,,109,-1,-1,-1,-1,-1,16,99,10,10,6,0,11.30728758752782,3.4955783276541355,12.5,16.3,0.0,13.0,-0.017974705138842573,5.3612816318491525,0.0,75.0,-82.5
2522,246787000,9466233,0,ANNE DORTE,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,75,13,4,9,0,10.170820988385874,2.4440358128177486,10.3,14.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2523,245347000,9466051,0,AZORESBORG,,General cargo ship,Cargo,,,143,-1,-1,-1,-1,-1,22,127,16,10,12,0,12.420205257179944,1.1225529733335478,12.5,14.5,0.1,12.0,0.0,0.0,0.0,0.0,0.0
2524,538007194,9575163,0,GH ROUGH HABIT,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,21,11,0,11.941134317923625,1.6234749900206753,11.8,15.6,1.8,12.0,0.0,0.0,0.0,0.0,0.0
2525,353577000,9287778,0,GLORY TRADER,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,24,8,0,11.957567342404886,1.2660476875694109,12.4,13.3,7.1,12.0,0.0,0.0,0.0,0.0,0.0
2526,636014624,9469003,0,BULK MEXICO,,General cargo ship,Cargo,,,292,-1,-1,-1,-1,-1,45,252,40,29,16,0,9.037753058954392,1.8361860830548409,9.6,11.1,2.4,10.0,-0.013793103448275862,2.4401636566371554,0.0,21.6,-25.7
2527,305335000,9117973,0,ARLECCHINO,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,11,70,12,5,6,0,8.531737059949263,1.6463659249830245,9.0,11.1,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2528,211174170,0,0,TANNENBERG 1,,General cargo ship,Cargo,,,74,-1,-1,-1,-1,-1,10,63,11,5,5,0,4.283333333333334,2.773581371293874,5.9,7.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2529,258853000,7818377,0,HEIDI,,General cargo ship,Cargo,,,105,-1,-1,-1,-1,-1,16,94,11,4,12,0,7.65556944097309,2.275334057758006,7.7,11.4,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2530,209239000,9006277,0,RIX STAR,,General cargo ship,Cargo,,,86,-1,-1,-1,-1,-1,13,72,14,6,7,0,7.4260954581814955,3.2975294461571205,8.7,11.6,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2531,636017139,9284855,0,VAMOS,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,198,27,16,16,0,10.45673147920256,1.213924362132088,10.9,12.3,8.0,11.0,0.0,0.0,0.0,0.0,0.0
2532,538006823,9719367,0,TS ECHO,,General cargo ship,Cargo,,,182,-1,-1,-1,-1,-1,30,156,26,11,19,0,11.938724685276409,2.254807704026192,12.8,14.5,3.5,13.0,0.0,0.0,0.0,0.0,0.0
2533,250002012,9440253,0,ARKLOW MARSH,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,26,114,23,13,13,0,6.904900558019746,4.988908350808701,9.5,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,304090000,9509243,0,HC JANA-ROSA,,General cargo ship,Cargo,,,160,-1,-1,-1,-1,-1,24,130,30,6,18,0,12.824263246297145,0.7888303329364088,12.9,14.2,9.9,12.0,0.228126431516262,4.734757866809816,0.0,42.9,-51.6
2535,246666000,9534365,0,PENHAR,,General cargo ship,Cargo,,,119,-1,-1,-1,-1,-1,14,108,11,7,7,0,9.16954935006356,2.3258938375030334,9.7,11.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2536,308918000,8912297,0,YEOMAN BONTRUP,,General cargo ship,Cargo,,,250,-1,-1,-1,-1,-1,38,208,42,15,23,0,10.448881582493398,4.296861596841139,12.1,14.4,0.0,13.0,0.15543577858028348,3.1440158760913395,0.0,37.5,-25.7
2537,304366000,9217151,0,MARMALAITA,,General cargo ship,Cargo,,,143,-1,-1,-1,-1,-1,18,133,10,8,10,0,11.428824932895914,1.5684024912049144,11.8,13.4,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2538,245806000,9559092,0,FULDABORG,,General cargo ship,Cargo,,,156,-1,-1,-1,-1,-1,16,140,16,8,8,0,10.35758641369534,1.0592382288811275,10.4,12.3,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2539,636015477,8800315,0,USOLIE,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,187,38,16,16,0,11.283119050562492,0.9604340765371334,11.3,14.1,6.1,12.0,0.0,0.0,0.0,0.0,0.0
2540,255806167,9713210,0,MAAS CONFIDENCE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,153,27,19,11,0,13.006511867905054,0.7329877484925014,13.0,15.1,10.3,13.0,0.15993808049535604,3.275659961722697,0.0,42.9,-27.9
2541,229219000,9644201,0,IZMIR,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,170,30,11,21,0,11.806012198663955,1.0849596370094925,11.9,13.4,5.8,12.0,0.0,0.0,0.0,0.0,0.0
2542,246797000,9466324,0,ANDESBORG,,General cargo ship,Cargo,,,142,-1,-1,-1,-1,-1,21,126,16,9,12,0,11.655443403028116,0.7928229413042939,11.8,13.1,7.9,12.0,0.0,0.0,0.0,0.0,0.0
2543,244810209,9546485,0,TRINITYBORG,,General cargo ship,Cargo,,,173,-1,-1,-1,-1,-1,22,160,13,11,11,0,12.892478531240744,1.0308004987410524,12.7,15.0,10.9,12.0,0.0,0.0,0.0,0.0,0.0
2544,538008055,9413420,0,GOLDEN STRENGTH,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,200,25,17,15,0,10.821293729372938,2.149223652411996,11.0,13.9,4.3,11.0,0.1967524752475247,2.8628121097016352,0.0,17.9,-23.6
2545,309146000,9140956,0,SAMSKIP GLACIER,,General cargo ship,Cargo,,,98,-1,-1,-1,-1,-1,16,80,18,5,11,0,11.962783038287359,2.9569227115395837,13.9,15.0,7.9,14.0,-0.6354466858789626,6.9501797957242575,-0.2,27.9,-42.9
2546,477112700,9768605,0,DARYA AUM,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,33,198,31,15,18,0,4.641442331439862,5.060905016486772,2.2,78.8,0.0,0.0,0.27038775006174365,4.393797726514752,0.0,32.5,-23.6
2547,305425000,9384370,0,BULKNES,,General cargo ship,Cargo,,,176,-1,-1,-1,-1,-1,26,148,28,8,18,0,11.535034725249178,3.939572055519753,12.8,17.8,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2548,304642000,9246554,0,ALLEGRO,,General cargo ship,Cargo,,,134,-1,-1,-1,-1,-1,23,124,10,12,11,0,10.631571815718155,3.605552634880738,11.7,17.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2549,231613000,8912493,0,BAL BULK,,General cargo ship,Cargo,,,74,-1,-1,-1,-1,-1,12,60,14,8,4,0,7.018392813051984,4.0939050622927615,9.0,13.1,0.0,10.0,-0.005283850259254357,10.031817994278487,0.0,111.6,-111.6
2550,246252000,9313797,0,BELTERWIEDE,,General cargo ship,Cargo,,,111,-1,-1,-1,-1,-1,14,100,11,2,12,0,9.531727979032107,2.668967038098638,9.9,14.6,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2551,246572000,9333541,0,AMAZONEBORG,,General cargo ship,Cargo,,,142,-1,-1,-1,-1,-1,20,131,11,10,10,0,12.772509578544064,0.4402835367011592,12.9,13.9,11.5,13.0,0.0,0.0,0.0,0.0,0.0
2552,477792100,9562037,0,JIN QI,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,38,201,28,24,14,0,11.303888997459447,1.8214047237978368,11.8,13.8,3.9,12.0,0.11631815516904435,2.9688379624095877,0.0,27.9,-25.7
2553,314187000,9178458,0,WILSON CLYDE,,General cargo ship,Cargo,,,100,-1,-1,-1,-1,-1,13,81,19,7,6,0,10.176769155685703,2.3624871770825355,10.8,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2554,311818000,8403571,0,ARCTICA HAV,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,11,62,20,6,5,0,7.8888999382241725,1.1892340191069242,8.2,10.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2555,477346100,9456410,0,PORT DALIAN,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,21,11,0,10.917145376669183,1.3309392675982403,10.8,14.4,7.7,10.0,0.0,0.0,0.0,0.0,0.0
2556,518898000,9141912,0,HILAL BEY,,General cargo ship,Cargo,,,112,-1,-1,-1,-1,-1,19,89,23,9,10,0,10.559674941953922,1.7289505762429411,10.2,14.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2557,219019365,9619983,0,MATZ MAERSK,,General cargo ship,Cargo,,,399,-1,-1,-1,-1,-1,60,146,253,30,30,0,14.792793764988007,2.2101827067035216,14.9,20.6,7.7,14.0,0.0,0.0,0.0,0.0,0.0
2558,636018659,9398228,0,MSC NOA,,General cargo ship,Cargo,,,304,-1,-1,-1,-1,-1,40,226,78,15,25,0,17.61567837382728,2.6900081377340763,17.9,21.6,7.6,16.0,0.0,0.0,0.0,0.0,0.0
2559,230916000,9173692,0,TALI,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,22,68,69,11,11,0,10.464747842423533,1.365076301668937,10.5,13.0,7.4,9.0,0.0,0.0,0.0,0.0,0.0
2560,375746000,9115925,0,BRUFJELL,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,13,82,8,9,4,0,8.959101123595504,1.389166703793539,9.1,11.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2561,311000782,9128049,0,CROWN GARNET,,General cargo ship,Cargo,,,152,-1,-1,-1,-1,-1,22,123,29,13,9,0,17.151900995151827,1.090191351536625,17.3,19.0,10.2,17.0,0.0,0.0,0.0,0.0,0.0
2562,246887000,9546459,0,THAMESBORG,,General cargo ship,Cargo,,,173,-1,-1,-1,-1,-1,22,160,13,11,11,0,12.049836612204068,0.7358068392328642,12.1,14.7,9.2,12.0,0.0,0.0,0.0,0.0,0.0
2563,273342810,9109081,0,KHOLMOGORY,,General cargo ship,Cargo,,,99,-1,-1,-1,-1,-1,16,15,84,8,8,0,11.86163768115942,2.6902235729493413,12.5,15.2,0.0,14.0,0.0,0.0,0.0,0.0,0.0
2564,245020000,9456733,0,ANET,,General cargo ship,Cargo,,,143,-1,-1,-1,-1,-1,19,130,13,6,13,0,12.37298873692679,3.3097918960451382,13.4,14.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0
2565,538008051,9401362,0,GOLDEN ICE,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,200,25,17,15,0,11.409626624160753,1.624191741259586,11.7,14.2,2.8,12.0,0.2301357291213834,2.8973921187306027,0.0,37.5,-40.2
2566,538006468,9671058,0,FEDERAL CHAMPLAIN,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,23,171,29,6,17,0,12.537139603499147,2.5066401343527174,13.3,15.4,0.0,14.0,0.0,0.0,0.0,0.0,0.0
2567,258829000,9007075,0,NORSUND,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,14,76,13,10,4,0,9.655531612560702,2.6522677265246872,10.1,13.7,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2568,353862000,9681508,0,ENDURANCE SW,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,168,31,20,12,0,10.445779758115853,1.2318784527730864,10.4,12.5,5.7,10.0,0.0,0.0,0.0,0.0,0.0
2569,248675000,9430961,0,WILSON NARVIK,,General cargo ship,Cargo,,,123,-1,-1,-1,-1,-1,16,108,15,5,11,0,11.128624365250014,1.9080630323432612,11.5,13.6,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2570,314431000,9195858,0,FLUVIUS TAW,,General cargo ship,Cargo,,,95,-1,-1,-1,-1,-1,13,80,15,6,7,0,10.538947018767649,2.2283689726010465,11.0,13.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2571,311938000,8914283,0,ANMI,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,14,74,14,7,7,0,9.525005526327424,1.269721894640644,9.8,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2572,230666000,9100138,0,BALTIC MADONNA,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,77,13,7,7,0,9.383524802443722,1.2529684614987746,9.3,13.2,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2573,246894000,9605188,0,HANZE GDANSK,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,150,30,21,9,0,12.487499643905076,0.8445867208688623,12.5,15.4,0.0,12.0,0.11631199612568728,3.621399639230361,0.0,37.5,-27.9
2574,273416650,9811579,0,TOPAZ BELAYA,,General cargo ship,Cargo,,,123,-1,-1,-1,-1,-1,16,16,107,6,10,0,8.480074186798554,1.3519029340358435,8.8,10.4,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2575,538005946,9723954,0,SEA BREEZE,,General cargo ship,Cargo,,,181,-1,-1,-1,-1,-1,30,147,34,25,5,0,13.236498629787777,1.2590791306158486,12.8,16.4,9.2,12.0,0.0,0.0,0.0,0.0,0.0
2576,305812000,9390109,0,HERAKLES,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,76,12,7,6,0,8.75936856554564,2.436931202135277,9.1,11.8,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2577,255805916,9349461,0,OCEAN TRADER,,General cargo ship,Cargo,,,107,-1,-1,-1,-1,-1,18,91,16,4,14,0,10.268278236217283,1.9455930053335728,10.6,76.8,0.0,11.0,-0.044719789399078634,4.424162303565994,0.0,61.1,-78.7
2578,273419460,9812262,0,TOPAZ MOSKVA,,General cargo ship,Cargo,,,123,-1,-1,-1,-1,-1,16,16,107,6,10,0,8.065967478110268,1.8382167629763944,7.5,56.6,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2579,304010444,8505927,0,JEROME H.,,General cargo ship,Cargo,,,75,-1,-1,-1,-1,-1,10,65,10,6,4,0,9.001152737752163,1.1931816768096892,9.1,10.5,0.0,9.0,-0.033036416033534195,5.481321298043525,0.0,75.0,-71.4
2580,235011600,9301603,0,SEELAND,,General cargo ship,Cargo,,,117,-1,-1,-1,-1,-1,16,100,17,13,3,0,10.228574191364887,2.5010453770172494,10.9,14.0,0.0,11.0,0.04209012232268045,5.785378199905693,0.0,98.6,-75.0
2581,246466000,9202508,0,STADIONGRACHT,,General cargo ship,Cargo,,,172,-1,-1,-1,-1,-1,25,154,18,15,10,0,15.1732023252875,0.9408303651882796,15.4,17.1,11.7,16.0,-0.005737394161506393,5.053402145225093,0.0,48.6,-42.9
2582,304057000,9518414,0,PEAK DUBLIN,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,80,10,3,11,0,8.798067409139671,1.7854572054085418,9.2,11.4,0.0,9.0,0.01861430765549869,5.186022651647581,0.0,90.4,-71.4
2583,305511000,9437153,0,BBC BERGEN,,General cargo ship,Cargo,,,129,-1,-1,-1,-1,-1,17,64,65,11,6,0,9.406749925661613,2.3959734875403056,9.7,13.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2584,250001268,9344540,0,ARKLOW RAIDER,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,80,10,9,5,0,9.656732230288704,3.8026010095645537,11.1,13.3,0.0,12.0,-0.04899544149924026,8.43978111590276,0.0,102.9,-78.7
2585,372713000,9313400,0,NEW ELIAS,,General cargo ship,Cargo,,,290,-1,-1,-1,-1,-1,45,248,42,23,22,0,10.58841667783885,1.5430863467242109,11.0,12.2,2.9,11.0,0.0,0.0,0.0,0.0,0.0
2586,311663000,8816170,0,ANDALUCIA STAR,,General cargo ship,Cargo,,,159,-1,-1,-1,-1,-1,24,120,39,18,6,0,15.203262827225132,1.2358587013642601,15.1,18.2,12.7,14.0,0.0,0.0,0.0,0.0,0.0
2587,273317900,8881711,0,OMSKIY-134,,General cargo ship,Cargo,,,108,-1,-1,-1,-1,-1,15,92,16,12,3,0,7.2432796851252865,1.254444531529835,7.4,9.5,0.0,8.0,0.08428744008417441,5.173125155790117,0.0,61.1,-61.1
2588,538007173,9272943,0,PANSTELLAR,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,194,31,17,15,0,11.368788046485891,0.5211388908963254,11.3,12.7,9.9,11.0,0.0,0.0,0.0,0.0,0.0
2589,356340000,9708980,0,CAPRICORN MOON,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,21,11,0,10.631873189023352,1.2405785549706376,10.8,12.7,5.4,11.0,0.0,0.0,0.0,0.0,0.0
2590,304046000,9373503,0,SPANACO LOYALTY,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,15,72,18,7,8,0,9.240779986890976,2.772995821598475,10.2,11.3,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2591,636092830,9649885,0,NORDIC BUSAN,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,146,34,10,20,0,11.73947716257894,0.7415493889712299,11.8,13.6,10.4,12.0,-0.01427522396827727,2.030252702322169,0.0,19.7,-17.9
2592,209941000,9591600,0,VENUS HISTORY,,General cargo ship,Cargo,,,235,-1,-1,-1,-1,-1,38,201,34,14,24,0,10.305267044056118,0.8686859526929204,10.5,11.8,7.1,11.0,0.0,0.0,0.0,0.0,0.0
2593,354872000,9708540,0,CAPRICORN TRADER,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,21,11,0,10.785163674762408,0.8852913329872737,11.1,11.8,7.6,11.0,0.0,0.0,0.0,0.0,0.0
2594,305886000,9242560,0,ELBSTRAND,,General cargo ship,Cargo,,,133,-1,-1,-1,-1,-1,22,125,8,11,11,0,12.844875237544413,3.7454259933042624,14.2,17.4,0.0,14.0,0.07677022225894407,5.843958074894018,0.0,57.9,-54.7
2595,230935000,9225299,0,EIRA,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,25,133,24,4,21,0,11.227371737173717,0.6335708572931861,11.2,13.2,7.2,11.0,0.0,0.0,0.0,0.0,0.0
2596,305295000,8806149,0,ERNST HAGEDORN,,General cargo ship,Cargo,,,105,-1,-1,-1,-1,-1,16,93,12,13,3,0,10.964724287895892,2.9160148137696784,11.8,15.4,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2597,538002943,9216602,0,SUPERTRAMP,,General cargo ship,Cargo,,,177,-1,-1,-1,-1,-1,23,145,32,11,12,0,9.742041373365897,3.600463729762025,11.3,23.9,0.0,12.0,-0.13314897284872862,3.6005701540403834,0.0,35.0,-48.6
2598,273415650,9812183,0,TOPAZ ISHIM,,General cargo ship,Cargo,,,123,-1,-1,-1,-1,-1,16,16,107,6,10,0,8.310189376443416,1.80603371254776,8.6,10.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2599,304520000,9279018,0,EGON W,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,13,72,10,7,6,0,8.29102525754077,3.3814154785759167,9.6,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2600,304354000,9136125,0,LUMEN,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,13,76,14,9,4,0,8.313872346644258,1.9969436152123987,8.9,11.8,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2601,244144000,9462744,0,AERANDIR,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,13,81,8,6,7,0,8.390623876901781,2.499518563602773,9.1,12.3,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2602,255805952,9517238,0,ROSI,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,13,79,10,7,6,0,9.332546219223694,2.770773229580245,10.2,11.6,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2603,244002000,9259056,0,GITANA,,General cargo ship,Cargo,,,95,-1,-1,-1,-1,-1,13,87,8,6,7,0,10.113662091959373,1.5267677978173309,10.2,12.6,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2604,246668000,9547336,0,LONGVIND,,General cargo ship,Cargo,,,115,-1,-1,-1,-1,-1,15,101,14,10,5,0,10.165866355251177,1.8494765365762889,10.6,13.7,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2605,538007981,9729922,0,NAVIGARE BOREAS,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,172,28,20,12,0,10.96483921982077,4.295444310687039,12.3,15.0,0.0,14.0,0.17837638376383766,4.5792749499800465,0.0,30.2,-35.0
2606,258809000,9238404,0,HAGLAND SAGA,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,75,15,5,9,0,10.400832879695157,3.419899538466668,11.4,14.6,0.0,11.0,0.056796407185628735,3.8022445953689985,0.0,54.7,-42.9
2607,250002686,9518218,0,HUELIN DISPATCH,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,12,79,10,5,7,0,8.581561041644402,2.3380446734859026,9.2,11.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2608,636018261,8508400,0,RMS LAAR,,General cargo ship,Cargo,,,82,-1,-1,-1,-1,-1,11,71,11,4,7,0,7.784234944453505,1.9958925888929595,8.3,10.4,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2609,636092675,9602679,0,NORDIC MALMOE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,140,40,22,8,0,11.679573712255774,0.2837576166382005,11.7,12.3,10.5,12.0,0.0,0.0,0.0,0.0,0.0
2610,566498000,9721671,0,STELLA LAURA,,General cargo ship,Cargo,,,295,-1,-1,-1,-1,-1,46,255,40,15,31,0,9.838828786453432,1.4005576877061967,10.4,11.1,5.2,11.0,-0.15216368767638755,2.606876620576408,0.0,12.9,-17.9
2611,314220000,9005742,0,WILSON DVINA,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,13,80,8,7,6,0,9.397906437801957,1.5739891991693742,9.8,12.8,0.0,10.0,-0.2188224203621509,6.974331522972157,0.0,45.7,-51.6
2612,244976000,9207508,0,MISSISSIPPIBORG,,General cargo ship,Cargo,,,134,-1,-1,-1,-1,-1,16,124,10,7,9,0,9.743407668231614,2.06521998869989,10.1,12.7,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2613,314019000,9222429,0,WILSON ALSTER,,General cargo ship,Cargo,,,83,-1,-1,-1,-1,-1,11,72,11,6,5,0,9.878989109848488,0.7948753054121329,9.9,11.1,0.1,10.0,0.0,0.0,0.0,0.0,0.0
