"mmsi"	"imo_from_data_set"	"imo_from_ship_db"	"name_from_data_set"	"name_from_ship_db"	"iwrap_type_from_dataset"	"org_type_info_from_data"	"iwrap_type_from_ship_db"	"org_type_from_ship_db"	"length_from_data_set"	"length_from_ship_db"	"height_1"	"height_2"	"height_3"	"depth"	"width"	"size_a"	"size_b"	"size_c"	"size_d"	"class_b"
211731300	0	0	"ELOISE"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	3	11	0	1	2	0
211606950	0	0	"AVANTI"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	4	9	1	3	1	0
211699660	0	0	"THEA"	""	"Pleasure boat"	"Pleasure"	""	""	9	-1	-1	-1	-1	-1	3	7	2	2	1	0
205279310	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219020220	0	0	"MUSLING"	""	"Pleasure boat"	"Pleasure"	""	""	9	-1	-1	-1	-1	-1	3	8	1	1	2	0
219002676	0	0	"LENE KR120"	""	"Fishing ship"	"Fishing"	""	""	8	-1	-1	-1	-1	-1	2	2	6	1	1	0
219020436	0	0	"NOATUN AF THISTED"	""	"Pleasure boat"	"Sailing"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
636019354	9045924	0	"PACIFIC MERMAID"	""	"General cargo ship"	"Cargo"	""	""	141	-1	-1	-1	-1	-1	22	110	31	5	17	0
265758850	0	0	"VORONA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	3	11	1	2	1	0
265683660	0	0	"S/Y CROSS OCEAN"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	6	6	2	2	0
219011838	0	0	"BOUNTY"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	5	5	2	2	0
219024607	0	0	"OSBORN"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	4	7	2	2	0
219014293	0	0	"M/S LEASOE"	""	"Pleasure boat"	"Pleasure"	""	""	14	-1	-1	-1	-1	-1	4	7	7	2	2	0
211624060	0	0	"KAIROS"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	12	1	3	1	0
211729960	0	0	"IPANEMA"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	5	6	2	2	0
219023301	0	0	"MARIPOSA"	""	"Pleasure boat"	"Sailing"	""	""	17	-1	-1	-1	-1	-1	5	17	0	5	0	0
219021060	0	0	"ON TOP"	""	"Pleasure boat"	"Pleasure"	""	""	14	-1	-1	-1	-1	-1	4	7	7	2	2	0
211258420	0	0	"TOMEA"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	3	9	1	2	1	0
244060060	0	0	"MAREVISTA"	""	"Pleasure boat"	"Pleasure"	""	""	6	-1	-1	-1	-1	-1	6	3	3	3	3	0
265691690	0	0	"ARIEL"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	4	8	3	1	0
265803960	0	0	"MARIE LOUISE"	""	"Pleasure boat"	"Sailing"	""	""	-1	-1	-1	-1	-1	-1	4	0	0	2	2	0
211816330	0	0	""	""	"Pleasure boat"	"Pleasure"	""	""	14	-1	-1	-1	-1	-1	4	7	7	4	0	0
244110727	0	0	"EL PINO"	""	"Pleasure boat"	"Pleasure"	""	""	20	-1	-1	-1	-1	-1	5	19	1	1	4	0
211665460	5149928	0	"PRINZ HEINRICH"	""	"Passenger ship"	"Passenger"	""	""	40	-1	-1	-1	-1	-1	8	18	22	5	3	0
211703610	0	0	"ESSAOUIRA"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	8	5	0	4	0
211780490	0	0	""	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	12	0	2	2	0
211767530	0	0	"SEAGUL"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	10	1	3	1	0
258147860	0	0	"BIANCA"	""	"Pleasure boat"	"Sailing"	""	""	15	-1	-1	-1	-1	-1	5	15	0	4	1	0
211687080	0	0	"LUCIE"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	9	3	1	3	0
211339370	0	0	"BENEVENTO"	""	"Pleasure boat"	"Pleasure"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
636017138	9613678	0	"LOUISE B"	""	"General cargo ship"	"Cargo"	""	""	187	-1	-1	-1	-1	-1	32	160	27	23	9	0
244013321	0	0	"HIGH HOPES"	""	"Pleasure boat"	"Sailing"	""	""	16	-1	-1	-1	-1	-1	5	9	7	1	4	0
211197570	0	0	"BOREAS"	""	"Pleasure boat"	"Pleasure"	""	""	9	-1	-1	-1	-1	-1	2	9	0	2	0	0
219010185	0	0	"SAGA S/Y"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	8	4	3	1	0
219025714	0	0	"AVIAJA"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	9	5	1	3	0
257706730	0	0	"WILLY"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	3	11	0	1	2	0
211746820	0	0	"SY NORRLAND"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	9	1	1	2	0
538007491	9661211	0	"PHAIDRA"	""	"General cargo ship"	"Cargo"	""	""	229	-1	-1	-1	-1	-1	37	192	37	22	15	0
244100392	0	0	"COLUMBUS"	""	"Pleasure boat"	"Pleasure"	""	""	15	-1	-1	-1	-1	-1	5	10	5	3	2	0
240014000	923624800	0	"MINERVA ZENIA"	""	"Oil products tanker"	"Tanker"	""	""	248	-1	-1	-1	-1	-1	43	209	39	16	27	0
253131000	9341512	0	"CIELO DI GUANGZHOU"	""	"Oil products tanker"	"Tanker"	""	""	174	-1	-1	-1	-1	-1	33	139	35	8	25	0
211130090	0	0	"SILVIA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	8	4	2	2	0
305856000	9563732	0	"BBC MOONSTONE"	""	"General cargo ship"	"Cargo"	""	""	154	-1	-1	-1	-1	-1	24	12	142	15	9	0
219034000	9780445	0	"MANCHESTER MAERSK"	""	"General cargo ship"	"Cargo"	""	""	399	-1	-1	-1	-1	-1	58	116	283	29	29	0
265679910	0	0	"ANNI"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
265639650	0	0	"PUSSEL"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	4	5	5	2	2	0
211442610	0	0	"HAVKARLEN"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	10	0	3	1	0
210539176	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
244049174	0	0	"NIX"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	5	7	2	2	0
211815020	0	0	"ATALANTA"	""	"Pleasure boat"	"Pleasure"	""	""	15	-1	-1	-1	-1	-1	4	8	7	2	2	0
244090196	0	0	"TIBERIUS"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
244058284	0	0	"LEYA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	12	0	3	1	0
244048108	0	0	"SIERD HIDDES"	""	"Pleasure boat"	"Pleasure"	""	""	13	-1	-1	-1	-1	-1	4	7	6	1	3	0
211634740	0	0	"SEAWIND"	""	"Pleasure boat"	"Sailing"	""	""	8	-1	-1	-1	-1	-1	3	8	0	0	3	0
211165890	0	0	"QUINTANA"	""	"Pleasure boat"	"Pleasure"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
244810444	0	0	""	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	3	9	2	2	0
211742600	0	0	"HIGH ENERGY"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	6	6	0	4	0
255802940	9356921	0	"M/V MATTHEW"	""	"Oil products tanker"	"Tanker"	""	""	88	-1	-1	-1	-1	-1	15	70	18	10	5	0
111265547	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219020885	0	0	"ANKA"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211777510	0	0	"XPRESS"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	7	5	0	4	0
219013249	0	0	"MADAM BLAA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	10	2	2	2	0
219014478	0	0	"SY LUNA"	""	"Pleasure boat"	"Pleasure"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
244890016	0	0	"SUMMERWIND"	""	"Pleasure boat"	"Sailing"	""	""	9	-1	-1	-1	-1	-1	3	5	4	0	3	0
257656990	0	0	"CHABLIS"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	3	11	0	3	0	0
305937000	9557379	0	"FEHN COMPANION"	""	"General cargo ship"	"Cargo"	""	""	88	-1	-1	-1	-1	-1	11	0	88	0	11	0
211436760	0	0	"GOODEN WIND"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	10	0	2	1	0
244900033	0	0	"OCEAANVOGEL"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	11	2	3	1	0
205268500	0	0	"TWINKLE"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	10	0	4	0	0
275049187	0	0	"BENEVOLENCE"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	10	2	2	2	0
219025200	0	0	"LAMIE"	""	"Pleasure boat"	"Sailing"	""	""	9	-1	-1	-1	-1	-1	4	4	5	2	2	0
211568230	0	0	"SUENO"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	7	4	3	1	0
211232870	0	0	"CAYMAN 428"	""	"Pleasure boat"	"Pleasure"	""	""	14	-1	-1	-1	-1	-1	4	6	8	1	3	0
205910210	0	0	"SUVAROV II"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	10	1	2	2	0
244790567	0	0	"LABELLE F"	""	"Pleasure boat"	"Sailing"	""	""	16	-1	-1	-1	-1	-1	4	13	3	2	2	0
228011600	0	0	"IZLAZ"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	13	0	2	2	0
211180360	0	0	"FAIRWAY"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	12	0	0	4	0
211531100	0	0	"HABIBI VI"	""	"Pleasure boat"	"Pleasure"	""	""	18	-1	-1	-1	-1	-1	4	14	4	2	2	0
211331530	0	0	"JOHANNA"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	5	6	2	2	0
265805060	0	0	"DANIA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	11	1	2	2	0
211487420	0	0	"SEQINEQ"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	12	0	2	2	0
265772270	0	0	"LA BELLA VITA"	""	"Pleasure boat"	"Pleasure"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
265714080	0	0	"LAMORI"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	3	6	4	3	0	0
265819700	0	0	"MYSAN"	""	"Pleasure boat"	"Sailing"	""	""	7	-1	-1	-1	-1	-1	3	5	2	1	2	0
265748840	0	0	"SAN MIGUEL"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	3	11	0	2	1	0
265760680	0	0	"HEIDA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	10	2	2	2	0
219021673	0	0	"VIVACE"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	9	3	3	1	0
269110690	0	0	"LINDARELLA"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	5	7	6	1	4	0
215138000	9740433	0	"MEREL D"	""	"General cargo ship"	"Cargo"	""	""	179	-1	-1	-1	-1	-1	30	158	21	23	7	0
211518650	0	0	"TIMEOUT"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	5	5	3	0	0
230146750	0	0	"AIRI"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	8	4	3	1	0
265812250	0	0	"JOSEPHINE"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	6	5	2	2	0
211541500	0	0	"VIOLETTA II"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	8	4	3	1	0
211218370	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
246144000	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219004521	0	0	"BAGHEERA"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	13	0	3	1	0
203793300	0	0	"MEGAERA"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	3	7	3	1	2	0
265661980	0	0	"HIPPOCAMPUS"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	3	11	0	2	1	0
244020292	0	0	"VELI VOLANTIS"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	14	0	2	2	0
211618890	0	0	"VENTURA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	8	4	3	1	0
205397800	0	0	"CONCORDE"	""	"Pleasure boat"	"Sailing"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
269108690	0	0	"PASSACAGLIA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	12	0	4	0	0
211455410	0	0	"FRIEDA"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	7	3	2	2	0
566902000	9341940	0	"BW RHINE"	""	"Oil products tanker"	"Tanker"	""	""	228	-1	-1	-1	-1	-1	32	190	38	22	10	0
244850515	9163910	0	"EN AVANT 9"	""	"Support ship"	"Tug"	""	""	23	-1	-1	-1	-1	-1	9	8	15	4	5	0
211227860	0	0	"EXPAT"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	4	7	2	2	0
265674210	0	0	"ELSIETE"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	12	0	3	1	0
211628160	0	0	"ENTLEIN"	""	"Pleasure boat"	"Sailing"	""	""	8	-1	-1	-1	-1	-1	3	5	3	3	0	0
219646000	9632179	0	"MATHILDE MAERSK"	""	"General cargo ship"	"Cargo"	""	""	399	-1	-1	-1	-1	-1	60	146	253	30	30	0
265774130	0	0	"JOYRIDE"	""	"Pleasure boat"	"Sailing"	""	""	16	-1	-1	-1	-1	-1	6	13	3	3	3	0
257037140	9808259	0	"EK-RIVER"	""	"Oil products tanker"	"Tanker"	""	""	154	-1	-1	-1	-1	-1	24	126	28	12	12	0
211119580	0	0	"PASSIONATA"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	12	0	4	0	0
211738620	0	0	"NO STRESS"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	6	6	2	2	0
244630911	0	0	""	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	3	9	3	0	3	0
219018618	0	0	"ANASTASIA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	9	3	2	2	0
538005971	9246308	0	"SINGAPORE SPIRIT"	""	"General cargo ship"	"Cargo"	""	""	173	-1	-1	-1	-1	-1	26	152	21	13	13	0
211211230	0	0	"DATTELN"	""	"Other ship"	"Military"	""	""	55	-1	-1	-1	-1	-1	10	22	33	7	3	0
248384000	7392610	0	"FREYJA"	""	"Other ship"	"Undefined"	""	""	77	-1	-1	-1	-1	-1	13	62	15	2	11	0
265559730	0	0	"IMPULS"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	7	5	1	3	0
227675536	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211664260	0	0	"HANAN"	""	"Pleasure boat"	"Sailing"	""	""	15	-1	-1	-1	-1	-1	4	13	2	2	2	0
244700622	0	0	"OBELIKX"	""	"Pleasure boat"	"Pleasure"	""	""	15	-1	-1	-1	-1	-1	4	14	1	2	2	0
538006751	9748083	0	"ULTRA INTEGRITY"	""	"General cargo ship"	"Cargo"	""	""	199	-1	-1	-1	-1	-1	32	170	29	9	23	0
244347000	9857119	0	"EASTERN ROCK"	""	"General cargo ship"	"Cargo"	""	""	93	-1	-1	-1	-1	-1	14	5	88	5	9	0
244740420	9758636	0	"CHARLOCK"	""	"Support ship"	"Dredging"	""	""	100	-1	-1	-1	-1	-1	21	20	80	12	9	0
230613054	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
219015144	0	0	"SCHEDAR"	""	"Pleasure boat"	"Pleasure"	""	""	15	-1	-1	-1	-1	-1	4	14	1	3	1	0
255806155	9521435	0	"NORDROSE"	""	"Oil products tanker"	"Tanker"	""	""	229	-1	-1	-1	-1	-1	42	195	34	28	14	0
265727010	0	0	"SAPHIR AF STOCKHOLM"	""	"Pleasure boat"	"Pleasure"	""	""	17	-1	-1	-1	-1	-1	5	17	0	5	0	0
261027460	0	0	"INZ MAMON"	""	"Pleasure boat"	"Sailing"	""	""	13	-1	-1	-1	-1	-1	4	6	7	0	4	0
305246000	9435129	0	"JANNES"	""	"General cargo ship"	"Cargo"	""	""	138	-1	-1	-1	-1	-1	21	127	11	10	11	0
205269630	0	0	"CEVINA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	7	5	3	1	0
265768240	0	0	"S/Y AMOLA"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	6	5	2	2	0
211248520	0	0	"JOLEEN"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	5	5	2	2	0
219018292	0	0	"NO NAME 2"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	9	1	2	1	0
203741400	0	0	"CAPSICUM"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	3	4	6	1	2	0
219022233	0	0	"KEDO"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	8	4	4	0	0
269109090	0	0	"VICTORIA"	""	"Pleasure boat"	"Pleasure"	""	""	10	-1	-1	-1	-1	-1	4	2	8	2	2	0
219023599	0	0	"VITA"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	2	11	0	0	2	0
311000298	9412294	0	"UGLJAN"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	28	164	26	15	13	0
265815260	0	0	"OLIVONE"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	5	6	2	2	0
247226430	0	0	"NEL BLU"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	14	0	4	0	0
244060331	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211686530	0	0	"ERNA"	""	"Pleasure boat"	"Sailing"	""	""	16	-1	-1	-1	-1	-1	4	13	3	1	3	0
353640728	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211596280	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211352730	0	0	"FS FEHMARNBELT"	""	"Other ship"	"Other"	""	""	45	-1	-1	-1	-1	-1	7	18	27	2	5	0
258183820	0	0	"IL II"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	5	8	4	4	1	0
219007796	0	0	"AKKA"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	10	0	3	0	0
211592650	0	0	"TO.X"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	7	4	2	2	0
211322300	0	0	"SPICA"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	6	5	2	2	0
211215430	0	0	"FUGU"	""	"Pleasure boat"	"Sailing"	""	""	7	-1	-1	-1	-1	-1	3	4	3	3	0	0
219022857	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
265680400	0	0	"DROMMEN"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	11	1	3	1	0
265704790	0	0	"MILTONIA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	12	0	2	2	0
211327400	0	0	"CHARISMA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	7	5	3	1	0
230985480	0	0	"MELINA"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	12	2	2	2	0
244048127	0	0	"2ENJOY"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	6	5	2	2	0
244453008	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
261026590	0	0	"JOLLYN"	""	"Pleasure boat"	"Sailing"	""	""	10	-1	-1	-1	-1	-1	3	10	0	3	0	0
265602600	0	0	""	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	5	6	2	2	0
211792100	0	0	"CAIROS"	""	"Pleasure boat"	"Sailing"	""	""	15	-1	-1	-1	-1	-1	5	14	1	1	4	0
211226820	0	0	"HOLSTENTOR 1"	""	"Passenger ship"	"Passenger"	""	""	24	-1	-1	-1	-1	-1	6	11	13	4	2	0
636011194	8111879	0	"SEVEN CONDOR"	""	"Support ship"	"Dredging"	""	""	142	-1	-1	-1	-1	-1	23	41	101	9	14	0
244110327	0	0	""	""	"Pleasure boat"	"Pleasure"	""	""	13	-1	-1	-1	-1	-1	4	6	7	2	2	0
211220810	0	0	"JOY"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	8	3	3	1	0
211192980	0	0	"HAPPY RETURN"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	7	4	3	1	0
256117000	9596040	0	"NORDRHONE"	""	"General cargo ship"	"Cargo"	""	""	190	-1	-1	-1	-1	-1	29	162	28	20	9	0
257064450	0	0	"ROCHELLE"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	3	10	1	1	2	0
345070290	8607311	0	"ATLANTIC  CHALLENGER"	""	"General cargo ship"	"Cargo"	""	""	120	-1	-1	-1	-1	-1	18	30	90	9	9	0
219019563	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211815140	0	0	"KIRSTEGIT"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	4	7	2	2	0
244110374	0	0	"WILLEM JOHANNES"	""	"Pleasure boat"	"Pleasure"	""	""	18	-1	-1	-1	-1	-1	6	17	1	4	2	0
211208930	0	0	"ANNELISA"	""	"Pleasure boat"	"Pleasure"	""	""	5	-1	-1	-1	-1	-1	2	1	4	1	1	0
211156430	0	0	""	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	11	0	2	2	0
257957390	0	0	"OTHILIE"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	-1	14	0	0	0	0
211780570	0	0	"MELAN"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	3	8	3	1	2	0
211293040	0	0	"JAMANA"	""	"Pleasure boat"	"Sailing"	""	""	14	-1	-1	-1	-1	-1	4	9	5	3	1	0
261030720	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211688220	0	0	"WHITE PEARL"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	10	2	1	3	0
211502920	0	0	"KALEV"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211163350	0	0	"GENESIS"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	6	6	2	2	0
220520000	9107851	0	"WIND"	""	"Other ship"	"Other"	""	""	55	-1	-1	-1	-1	-1	18	43	12	9	9	0
219004897	0	0	"DUFFER"	""	"Pleasure boat"	"Pleasure"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211385190	0	0	"MELTEMI"	""	"Pleasure boat"	"Pleasure"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211475420	0	0	"KIRKE"	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211600050	0	0	"NEW LIFE"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	8	4	2	2	0
211190620	0	0	"LEANNAN"	""	"Pleasure boat"	"Pleasure"	""	""	9	-1	-1	-1	-1	-1	3	9	0	3	0	0
244110991	0	0	""	""	"Other ship"	"Undefined"	""	""	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0
211810520	0	0	"SAIRA"	""	"Pleasure boat"	"Pleasure"	""	""	12	-1	-1	-1	-1	-1	4	7	5	3	1	0
211811980	0	0	"SALUTE"	""	"Pleasure boat"	"Pleasure"	""	""	8	-1	-1	-1	-1	-1	3	4	4	2	1	0
211258190	0	0	"STELLA  II"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	6	6	4	0	0
244650026	0	0	"MAGNIFICENT"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	9	2	1	3	0
211619520	0	0	"DOUBLE DREAMS"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	6	10	1	3	3	0
211747390	0	0	"CLAUDIA"	""	"Pleasure boat"	"Pleasure"	""	""	11	-1	-1	-1	-1	-1	4	4	7	1	3	0
538006871	9737113	0	"REGIUS"	""	"General cargo ship"	"Cargo"	""	""	179	-1	-1	-1	-1	-1	28	153	26	18	10	0
211678980	0	0	"BALANCE"	""	"Pleasure boat"	"Sailing"	""	""	11	-1	-1	-1	-1	-1	4	11	0	4	0	0
211556790	0	0	"BAGATELL"	""	"Pleasure boat"	"Sailing"	""	""	12	-1	-1	-1	-1	-1	4	10	2	2	2	0
538090540	9405057	0	"FAIR SEAS"	""	"Oil products tanker"	"Tanker"	""	""	250	-1	-1	-1	-1	-1	44	220	30	15	29	0
