mmsi,imo_from_data_set,imo_from_ship_db,name_from_data_set,name_from_ship_db,iwrap_type_from_dataset,org_type_info_from_data,iwrap_type_from_ship_db,org_type_from_ship_db,length_from_data_set,length_from_ship_db,height_1,height_2,height_3,depth,width,size_a,size_b,size_c,size_d,class_b,mean_speed,top_speed,std_speed,ROT_mean,ROT_max,ROT_median,ROT_min,Speed_median,length/width
273358930,9549607,0,AMETHYST,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,14,72,17,6,8,0,9.256324091309882,11.7,2.3750876770413645,0.08970314490055846,45.7,0.0,-42.9,9.9,6.357142857142857
311832000,9285146,0,WARMIA,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,29,169,21,15,14,0,10.802311985118255,12.2,0.8964502453893679,0.28211533351049706,37.5,0.0,-30.2,11.0,6.551724137931035
636013708,9361524,0,NEW ACTIVITY,,Oil products tanker,Tanker,,,229,-1,-1,-1,-1,-1,42,198,31,26,16,0,10.765491771413762,12.4,1.2789772665928476,0.044058571983931615,21.6,0.0,-19.7,11.2,5.4523809523809526
636016043,9333711,0,AFRICAN JOSEPH R,,General cargo ship,Cargo,,,140,-1,-1,-1,-1,-1,25,110,30,5,20,0,12.252032919788721,70.4,2.8601038377220718,2.456700651025673e-05,0.2,0.0,0.0,12.7,5.6
355066000,9599195,0,KK PIRAPO,,General cargo ship,Cargo,,,240,-1,-1,-1,-1,-1,38,209,31,23,15,0,11.493364361702126,14.3,1.6397362761776093,0.02476063829787233,21.6,0.0,-16.1,11.3,6.315789473684211
565026000,9311751,0,MAERSK ARCTIC,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,27,150,33,8,19,0,11.484546463008787,15.3,1.8240778184421365,0.33213584776858096,32.5,0.0,-30.2,11.1,6.777777777777778
538004940,9528562,0,ALAN,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,207,22,25,7,0,4.9814200286364025,13.3,4.739309338243754,-0.05366798618714722,42.9,0.0,-42.9,5.4,7.15625
538003122,9420693,0,ASC,,Oil products tanker,Tanker,,,105,-1,-1,-1,-1,-1,16,84,21,8,8,0,10.788689991863302,13.0,2.3177314312922364,0.01455451586655826,54.7,0.0,-51.6,11.5,6.5625
209533000,9541887,0,SIRIUS,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,150,30,6,24,0,11.60398599515217,12.6,0.29438028825679924,0.3055750067330999,25.7,0.0,-35.0,11.6,6.0
305854000,9504748,0,BBC CITRINE,,General cargo ship,Cargo,,,155,-1,-1,-1,-1,-1,23,10,145,12,11,0,12.185470779220779,14.8,4.178126298384304,-0.060037878787878786,25.7,0.0,-37.5,13.9,6.739130434782608
249068000,9255816,0,SCOT MUNCHEN,,Oil products tanker,Tanker,,,117,-1,-1,-1,-1,-1,18,90,27,9,9,0,9.818488307176972,14.1,3.7851875233215613,-0.048340673655480455,67.9,0.0,-48.6,11.4,6.5
538006428,9730842,0,RB MYA,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,198,31,2,30,0,11.433936285097193,12.7,1.348813924613288,0.25113390928725704,16.1,0.0,-16.1,11.8,7.15625
566829000,9714264,0,HUPEH,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,154,26,19,11,0,11.98484170131116,12.7,0.4637055872065524,-0.2995842660697153,17.9,0.0,-30.2,12.0,6.0
304489000,9413901,0,REDHEAD,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,24,160,30,12,12,0,10.800523127753305,12.6,1.153499068400391,0.02042951541850221,32.5,0.0,-16.1,11.1,7.916666666666667
636092263,9480136,0,GOTLAND,,General cargo ship,Cargo,,,144,-1,-1,-1,-1,-1,23,125,19,12,11,0,12.1566757493188,15.0,3.4022504203553408,0.04937935210414776,45.7,0.0,-37.5,13.2,6.260869565217392
256174000,9350850,0,ARCTIC BREEZE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,148,35,10,22,0,11.707276937071033,14.7,1.4574378239611745,0.13412718101380966,61.1,0.0,-51.6,11.5,5.71875
229127000,9501899,0,IMKE,,General cargo ship,Cargo,,,134,-1,-1,-1,-1,-1,23,18,116,4,19,0,15.81581176470588,17.3,0.6407216471229659,-0.5161411764705882,48.6,-0.2,-67.9,15.8,5.826086956521739
636092890,9388900,0,LISA AUERBACH,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,21,123,14,11,10,0,10.47598902837852,14.5,3.7974969141700887,0.05571262791433695,54.7,0.0,-61.1,11.7,6.523809523809524
310612000,9413523,0,STENA PREMIUM,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,40,154,29,9,31,0,12.19191489361702,16.0,2.3446188093282987,-0.29208740655549165,35.0,0.0,-40.2,12.5,4.575
305048000,9427079,0,BBC GREENLAND,,General cargo ship,Cargo,,,120,-1,-1,-1,-1,-1,20,106,14,4,16,0,9.076340326340326,11.8,3.1277556958586383,0.07325174825174824,21.6,0.0,-14.5,10.3,6.0
636019071,9829095,0,CASPIAN SEA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,207,43,16,28,0,11.265226063829784,12.8,0.9936503166010026,0.03723404255319146,21.6,0.0,-30.2,11.7,5.681818181818182
235092964,9442249,0,LOUISE KNUTSEN,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,24,120,24,12,12,0,6.520620257340813,13.1,4.241552818809944,-0.3933795227097768,64.5,0.0,-78.7,5.3,6.0
240435000,9297321,0,MINERVA ELLIE,,Oil products tanker,Tanker,,,244,-1,-1,-1,-1,-1,42,214,30,22,20,0,11.58967921896792,14.8,2.0866170879284547,0.03758865248226951,32.5,0.0,-35.0,12.2,5.809523809523809
249948000,9724348,0,PARTHENON TS,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,221,29,28,16,0,11.730671296296293,14.4,2.7217513773015245,0.04392361111111109,27.9,0.0,-27.9,12.9,5.681818181818182
259360000,8920567,0,KEY SUND,,Oil products tanker,Tanker,,,96,-1,-1,-1,-1,-1,16,11,85,8,8,0,10.145390727208909,13.2,2.5371533826980803,-0.2237084782539328,90.4,0.0,-90.4,10.8,6.0
273313900,8873087,0,OMSKIY-137,,General cargo ship,Cargo,,,109,-1,-1,-1,-1,-1,15,92,17,8,7,0,6.791494632535096,8.0,0.5252487759377066,-5.520726672171758,708.7,-0.7,-708.7,6.6,7.266666666666667
538005610,9229984,0,FEDERAL EMS,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,24,174,26,7,17,0,10.229169070975184,12.8,0.9040618628867366,0.16012694748990186,35.0,0.0,-21.6,10.3,8.333333333333334
538003020,9360867,0,AL UTOURIYA,,Oil products tanker,Tanker,,,315,-1,-1,-1,-1,-1,49,265,50,12,37,0,15.119666666666667,19.7,4.075355368496017,-0.22496428571428576,16.1,0.0,-19.7,16.2,6.428571428571429
305537000,9569528,0,BBC MAGELLAN,,General cargo ship,Cargo,,,115,-1,-1,-1,-1,-1,16,99,16,2,14,0,9.03973076681135,13.7,3.9555741444523336,0.0705667736050827,64.5,0.0,-75.0,11.0,7.1875
241463000,9645425,0,AEGEAN DREAM,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,226,48,20,28,0,11.548703360677429,14.9,2.0461663302810167,0.025456469965599342,17.9,0.0,-17.9,12.0,5.708333333333333
636015171,9593488,0,AM TUBARAO,,General cargo ship,Cargo,,,230,-1,-1,-1,-1,-1,38,195,35,17,21,0,8.261109993967423,11.6,1.315586574713283,0.14886386487029962,16.1,0.0,-19.7,8.4,6.052631578947368
232018048,9753284,0,BERGE GALDHOPIGGEN,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,149,31,24,8,0,10.686752866552817,11.4,0.34219694734114625,0.17872651866308856,35.0,0.0,-30.2,10.6,5.625
636017196,9696448,0,GLAFKOS,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,169,31,12,20,0,10.303763570566947,11.0,0.3851368934718105,0.2974427020506634,32.5,0.0,-14.5,10.3,6.25
351217000,9696424,0,LETO,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,169,31,12,20,0,11.981124276660235,14.1,1.2796008201961957,0.007467621934417186,21.6,0.0,-19.7,11.5,6.25
563001700,9726671,0,MAERSK STADELHORN,,General cargo ship,Cargo,,,299,-1,-1,-1,-1,-1,48,125,174,17,31,0,16.806423274386766,18.9,1.429870920757799,0.03196805476326296,23.6,0.0,-25.7,17.1,6.229166666666667
273358180,9621560,0,BAVLY,,Oil products tanker,Tanker,,,140,-1,-1,-1,-1,-1,17,114,26,8,9,0,8.361685847493067,12.1,2.280245108024518,0.034606031505088224,54.7,0.0,-54.7,8.8,8.235294117647058
538090370,9405071,0,CAPE RAY,,General cargo ship,Cargo,,,292,-1,-1,-1,-1,-1,45,252,40,20,25,0,12.083977900552487,14.3,1.409972838766553,0.014834254143646454,19.7,0.0,-21.6,12.0,6.488888888888889
477230400,9721061,0,CL KATE,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169,30,12,20,0,13.02548251748252,16.5,1.6617852118366727,0.8540419580419581,40.2,0.0,-27.9,13.1,6.21875
372316000,9685097,0,BBC LOUISE,,General cargo ship,Cargo,,,137,-1,-1,-1,-1,-1,22,123,14,6,16,0,12.183949304987733,16.3,4.771860741782207,0.013638593622240366,45.7,0.0,-54.7,14.7,6.2272727272727275
249998000,9779953,0,ANTONIS,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,203,47,25,19,0,11.004867142488608,13.2,1.8497448606061069,0.11867744432023387,27.9,0.0,-19.7,11.8,5.681818181818182
538003515,9299460,0,FEDERAL MACKINAC,,General cargo ship,Cargo,,,183,-1,-1,-1,-1,-1,24,157,26,12,12,0,11.49853340575774,12.5,1.0060469279250714,0.30426398696360674,32.5,0.0,-27.9,11.7,7.625
275467000,9556818,0,FEHN COURAGE,,General cargo ship,Cargo,,,88,-1,-1,-1,-1,-1,11,80,8,6,5,0,8.54402990413507,11.8,2.0292281528887983,-0.018640005723279462,67.9,0.0,-54.7,9.0,8.0
477230300,9720976,0,CL JUDY,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169,30,12,20,0,10.721696061850688,11.8,0.9634414126670128,0.4239188209712492,37.5,0.0,-48.6,10.9,6.21875
356515000,9782003,0,BULK ENDURANCE,,General cargo ship,Cargo,,,200,-1,-1,-1,-1,-1,32,173,27,13,19,0,10.974970866243687,12.8,0.922789249234956,0.01913764081315553,25.7,0.0,-27.9,11.0,6.25
538004178,9486594,0,INTERLINK PARITY,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,29,165,25,5,24,0,11.519887880405767,12.2,0.3662272390608218,0.5901227976508275,37.5,0.0,-19.7,11.6,6.551724137931035
220516000,9336713,0,ORATANK,,Oil products tanker,Tanker,,,106,-1,-1,-1,-1,-1,16,92,14,8,8,0,9.634753493788821,16.1,6.149767900255183,1.9409937888198762e-05,0.2,0.0,0.0,12.6,6.625
311814000,9206671,0,STENA NATALITA,,Oil products tanker,Tanker,,,246,-1,-1,-1,-1,-1,43,200,46,40,3,0,12.743662453023571,15.4,1.4915915518079237,0.0005124701059105273,14.5,0.0,-12.9,13.0,5.72093023255814
311000687,9820544,0,AMAZON FORTITUDE,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,40,187,41,12,28,0,13.627154823020804,15.4,0.7375014320254368,-0.19462307484463656,14.5,0.0,-21.6,13.5,5.7
247152100,9299214,0,MT OTTOMANA,,Oil products tanker,Tanker,,,170,-1,-1,-1,-1,-1,28,140,30,14,14,0,11.820430107526883,13.8,1.912206492440156,0.08184611087836896,32.5,0.0,-27.9,12.5,6.071428571428571
636017572,9759680,0,PORT VERA CRUZ,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,171,28,5,27,0,11.794661190965092,14.2,1.6217338811522248,0.1757973990417522,23.6,0.0,-23.6,12.2,6.21875
255805688,9693329,0,RICARDA,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,32,149,31,24,8,0,11.50869258946182,13.6,0.4865839474268599,0.012651451112989535,21.6,0.0,-27.9,11.6,5.625
210803000,9374727,0,FRAKT SUND,,General cargo ship,Cargo,,,90,-1,-1,-1,-1,-1,14,81,9,4,10,0,10.920738859665034,12.8,2.0597811597637556,0.05256061430558075,40.2,0.0,-45.7,11.6,6.428571428571429
244265000,9491484,0,ESPERANCE,,General cargo ship,Cargo,,,168,-1,-1,-1,-1,-1,26,157,11,11,15,0,12.135015918660775,19.3,3.321164308573697,0.18510920543630827,40.2,0.0,-42.9,11.6,6.461538461538462
636015893,9666443,0,AFRICAN LILY,,General cargo ship,Cargo,,,175,-1,-1,-1,-1,-1,27,156,19,11,16,0,11.643838681189285,14.9,3.4926033621481967,0.02413305858110097,30.2,0.0,-30.2,12.7,6.481481481481482
304080000,9234989,0,AURORA,,General cargo ship,Cargo,,,134,-1,-1,-1,-1,-1,22,123,11,13,9,0,10.463255076786151,19.3,4.344015428176453,0.003211979731892601,411.4,0.0,0.0,10.6,6.090909090909091
305472000,9407598,0,BBC EDGE,,General cargo ship,Cargo,,,139,-1,-1,-1,-1,-1,20,128,11,13,7,0,12.158775308098592,16.1,4.062836436355201,-0.03982174295774648,57.9,0.0,-42.9,13.4,6.95
636014809,9460576,0,PAMISOS,,Oil products tanker,Tanker,,,229,-1,-1,-1,-1,-1,42,206,23,16,26,0,13.077322017916078,14.3,0.7889625349995444,-0.1881659594530881,19.7,0.0,-35.0,13.2,5.4523809523809526
248410000,977392300,0,SIGNAL MAYA,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,208,42,30,14,0,11.948709220814235,16.3,1.646181768064115,-0.015186033971420862,21.6,0.0,-21.6,11.9,5.681818181818182
341966000,9066045,0,SEG,,General cargo ship,Cargo,,,81,-1,-1,-1,-1,-1,11,71,10,8,3,0,8.766194424987386,11.9,2.1138622710134856,-0.08535824841268047,125.4,0.0,-107.2,9.4,7.363636363636363
538006815,9710505,0,CP TIANJIN,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,169,30,11,21,0,11.986691155693695,13.8,1.5395082607679094,0.3790618818875389,35.0,0.0,-12.9,12.4,6.21875
212136000,9472000,0,ALSTERDIEP,,General cargo ship,Cargo,,,89,-1,-1,-1,-1,-1,15,81,8,7,8,0,9.02578040904198,11.5,2.651523332497748,0.009063509149623249,48.6,0.0,-64.5,9.9,5.933333333333334
538090516,9785366,0,IONIC PATRIS,,General cargo ship,Cargo,,,228,-1,-1,-1,-1,-1,35,194,34,11,24,0,10.829420693144453,12.2,0.6875792875493176,0.12625853781937768,27.9,0.0,-30.2,10.9,6.514285714285714
477114300,9377987,0,DIAMOND HARBOUR,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,160,20,8,20,0,11.339618244367996,13.6,1.2933251454827268,-0.37875929419598253,32.5,0.0,-48.6,11.5,6.428571428571429
636016946,9700471,0,AMOR,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,147,35,7,25,0,12.478570648016607,14.7,2.9774031980442555,0.056343569008851485,27.9,0.0,-23.6,13.7,5.6875
566046000,9732955,0,SUNRISE JADE,,General cargo ship,Cargo,,,199,-1,-1,-1,-1,-1,32,170,29,12,20,0,12.007034680526928,14.1,1.5666479794516266,-0.10172058428174567,21.6,0.0,-35.0,12.4,6.21875
249987000,9737371,0,MARATHON TS,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,205,45,8,36,0,11.622254603258712,15.4,2.3021824738705168,0.02577824877467215,25.7,0.0,-27.9,12.3,5.681818181818182
374566000,9739032,0,PLAINPALAIS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,21,11,0,11.799757969711635,13.8,1.2315198010001556,0.01848419887974553,27.9,0.0,-35.0,11.9,7.15625
566083000,9481075,0,VIKING DIAMOND,,General cargo ship,Cargo,,,167,-1,-1,-1,-1,-1,28,17,150,8,20,0,16.222212827636188,18.7,1.59258463219472,0.06167411523130815,32.5,0.0,-27.9,15.2,5.964285714285714
636017003,9597795,0,TINOS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,193,36,23,9,0,12.632730752871115,14.5,1.5551694294492064,0.12235219055720972,16.1,0.0,-14.5,13.2,7.15625
538004386,9610456,0,FEDERAL SPEY,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,28,160,30,18,10,0,11.657637253125564,13.9,1.5030647673353552,0.10409494473636527,42.9,0.0,-37.5,12.1,6.785714285714286
244149000,9420796,0,DANZIGERGRACHT,,General cargo ship,Cargo,,,157,-1,-1,-1,-1,-1,23,147,10,11,12,0,10.967112122073736,16.0,4.6464366197405855,-0.2828547057150981,37.5,0.0,-35.0,12.9,6.826086956521739
244850226,9721633,0,SYMPHONY SKY,,General cargo ship,Cargo,,,120,-1,-1,-1,-1,-1,17,13,107,9,8,0,9.921496216037383,13.9,4.070099906036209,0.3017906620900707,42.9,0.0,-51.6,12.0,7.0588235294117645
636015565,9610810,0,VIKTOR BAKAEV,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,46,205,45,25,21,0,11.544340715502555,16.6,1.3194373885920323,0.025935264054514497,37.5,0.0,-37.5,11.7,5.434782608695652
636013376,9426594,0,MARGARITA,,Oil products tanker,Tanker,,,228,-1,-1,-1,-1,-1,32,197,31,15,17,0,12.927779433681073,13.9,1.3207092017930864,0.2359165424739195,27.9,0.0,-32.5,13.3,7.125
538005884,9643879,0,HARVEST FROST,,General cargo ship,Cargo,,,237,-1,-1,-1,-1,-1,40,201,36,27,13,0,4.919643172584348,77.2,5.296448565032343,3.532944709415298e-05,0.4,0.0,0.0,1.8,5.925
538005166,9351634,0,NAVE EQUINOX,,Oil products tanker,Tanker,,,184,-1,-1,-1,-1,-1,32,148,36,9,23,0,13.315818450382706,15.4,1.1443397111445563,-0.12700416275010076,40.2,0.0,-35.0,13.1,5.75
236445000,9318216,0,DEE FISHER,,Oil products tanker,Tanker,,,100,-1,-1,-1,-1,-1,15,80,20,0,15,0,10.012289059345985,15.2,4.391812009468924,0.230964876867178,37.5,0.0,-42.9,12.2,6.666666666666667
229792000,9663738,0,LENTIKIA,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,170,10,15,15,0,11.027323489266658,13.4,2.48378267811721,0.1891177565454772,40.2,0.0,-21.6,11.2,6.0
240058000,9212125,0,DANAE,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,187,38,21,11,0,12.42979029014651,13.1,0.4534924332815518,-0.30680838839413954,14.5,0.0,-25.7,12.3,7.03125
215497000,9528043,0,DAYTONA,,Oil products tanker,Tanker,,,249,-1,-1,-1,-1,-1,44,208,41,27,17,0,11.496299474959613,15.0,1.3059521889727028,0.07089559773828752,19.7,0.0,-30.2,11.6,5.659090909090909
370150000,9464405,0,CORAL RUBY,,General cargo ship,Cargo,,,225,-1,-1,-1,-1,-1,32,193,32,22,10,0,12.254271647842454,13.0,0.6441710953731395,0.00011584129742253113,0.4,0.0,0.0,12.4,7.03125
636016149,9350898,0,CORAL LACERA,,Oil products tanker,Tanker,,,109,-1,-1,-1,-1,-1,18,87,22,9,9,0,13.793922113369405,16.7,3.277666202411192,-0.10301213627723352,61.1,0.0,-64.5,14.9,6.055555555555555
636092722,9589633,0,LAURA D,,General cargo ship,Cargo,,,260,-1,-1,-1,-1,-1,43,224,36,26,17,0,11.407898913441588,14.2,1.4073901816332934,0.3990355267977049,27.9,0.0,-30.2,10.9,6.046511627906977
255806111,9374387,0,AMKE,,General cargo ship,Cargo,,,116,-1,-1,-1,-1,-1,16,99,17,6,10,0,9.85852330551598,13.8,4.359920823782905,0.0006716873600651009,75.0,0.0,-45.7,12.0,7.25
636091266,9306225,0,AVA D,,General cargo ship,Cargo,,,168,-1,-1,-1,-1,-1,26,148,20,20,6,0,14.009259693296725,19.7,4.084958754058708,0.006743454094957465,64.5,0.0,-42.9,15.1,6.461538461538462
636017654,9397559,0,SCF ANGARA,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,147,36,22,10,0,12.121818021668279,15.1,1.5061509333064853,0.1696820223729411,23.6,0.0,-51.6,12.4,5.71875
305718000,9504724,0,BBC AMETHYST,,General cargo ship,Cargo,,,154,-1,-1,-1,-1,-1,23,11,143,10,13,0,11.181223021582737,15.0,3.8554861303165286,-0.02321685508735868,35.0,0.0,-40.2,12.1,6.695652173913044
565286000,9689902,0,STRATEGIC EQUITY,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,160,20,14,16,0,12.851100029334116,14.5,1.1726562849296862,0.2831035494279848,21.6,0.0,-25.7,13.1,6.0
304375000,9358058,0,GALLIA,,General cargo ship,Cargo,,,138,-1,-1,-1,-1,-1,21,124,14,10,11,0,11.229525032092429,12.6,0.911147377291144,-0.5330338040222508,12.9,0.0,-51.6,11.4,6.571428571428571
374195000,9709001,0,LEO IRIS,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,202,27,21,11,0,11.939922373163295,14.1,0.6968211630918859,0.11199057388411424,27.9,0.0,-19.7,12.0,7.15625
246620000,9509956,0,FLEVOGRACHT,,General cargo ship,Cargo,,,136,-1,-1,-1,-1,-1,20,116,20,15,5,0,11.268978328173375,14.8,4.611687113885553,0.03212074303405573,45.7,0.0,-40.2,14.4,6.8
538008370,9308833,0,LOVINA,,Oil products tanker,Tanker,,,243,-1,-1,-1,-1,-1,42,211,32,20,22,0,11.03584918478261,12.7,0.9949629368382455,-0.019402173913043483,25.7,0.0,-35.0,11.2,5.785714285714286
538005964,9702493,0,SOHO MERCHANT,,General cargo ship,Cargo,,,198,-1,-1,-1,-1,-1,31,169,29,12,19,0,11.259613627463775,12.6,0.7668170672757897,0.08344863594830967,32.5,0.0,-19.7,11.4,6.387096774193548
255806148,9448669,0,MARIELYST,,General cargo ship,Cargo,,,158,-1,-1,-1,-1,-1,24,144,14,12,12,0,14.485829422566823,17.0,2.8309140305242426,0.01083452356661904,40.2,0.0,-35.0,15.4,6.583333333333333
310773000,9748904,0,GASLOG HONGKONG,,Oil products tanker,Tanker,,,290,-1,-1,-1,-1,-1,46,230,60,34,12,0,13.026174762407608,16.8,1.9650665150396247,-0.07181890179514258,16.1,0.0,-17.9,13.0,6.304347826086956
215734000,9365477,0,PATERNA,,Oil products tanker,Tanker,,,144,-1,-1,-1,-1,-1,23,113,31,10,13,0,11.014036446929634,15.1,3.286567818728603,0.002570148549870315,32.5,0.0,-37.5,12.2,6.260869565217392
477866400,9445162,0,GRAND HERMES,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,32,160,30,10,22,0,13.466684738411493,14.6,1.2212258201869166,0.38229872594198977,51.6,0.0,-14.5,13.6,5.9375
249345000,9726607,0,HAFNIA HENRIETTE,,Oil products tanker,Tanker,,,183,-1,-1,-1,-1,-1,32,144,39,13,19,0,12.56294591484465,14.6,1.2648118049030677,0.2945051783659378,32.5,0.0,-23.6,13.0,5.71875
636015562,9610781,0,NIKOLAY ZUYEV,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,46,207,43,17,29,0,12.077803944657052,14.8,1.3642419832556285,0.30800706505740355,21.6,0.0,-21.6,12.2,5.434782608695652
538006699,9730361,0,TRINITY,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,225,49,26,22,0,11.527718120805366,14.0,1.5524233589503365,0.04767785234899331,25.7,0.0,-16.1,11.9,5.708333333333333
235108528,9683037,0,BRITISH RESOURCE,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,202,48,26,18,0,11.334624894157493,13.5,1.0961299710882422,1.3547840812870447e-05,0.4,0.0,0.0,11.5,5.681818181818182
219577000,9274642,0,MAERSK ETIENNE,,Oil products tanker,Tanker,,,185,-1,-1,-1,-1,-1,31,154,31,22,9,0,12.718608695652176,14.1,0.7103316010131003,0.29255072463768106,23.6,0.0,-14.5,12.7,5.967741935483871
305313000,9437141,0,ANNALISA P,,General cargo ship,Cargo,,,166,-1,-1,-1,-1,-1,26,147,19,10,16,0,12.112064293056722,60.4,4.726845112715704,0.032352116624614506,35.0,0.0,-25.7,10.8,6.384615384615385
311000624,9539729,0,STAR ZULU,,General cargo ship,Cargo,,,255,-1,-1,-1,-1,-1,43,213,42,15,28,0,11.381305252210089,13.5,0.6873377993097161,0.35351014040561624,30.2,0.0,-21.6,11.3,5.930232558139535
229954000,9619892,0,TAIZHOU PIONEER,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,151,29,17,11,0,12.262599704579024,13.5,0.8691292622660334,0.31973412112259963,32.5,0.0,-21.6,12.4,6.428571428571429
636018758,9307815,0,ATLANTICA BRIDGE,,Oil products tanker,Tanker,,,182,-1,-1,-1,-1,-1,32,147,35,13,19,0,12.039718010109071,13.6,0.604304257144053,0.4675445597233308,19.7,0.0,-37.5,12.1,5.6875
538007337,9767340,0,FRONT SIRIUS,,Oil products tanker,Tanker,,,252,-1,-1,-1,-1,-1,44,214,38,27,17,0,9.786171403445657,14.1,4.038985317415829,0.38010352959987215,25.7,0.0,-25.7,11.2,5.7272727272727275
477700800,9591818,0,THERESA GUANGDONG,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,199,30,16,16,0,10.555433221637145,12.7,2.035460222157357,0.029272379128769732,19.7,0.0,-23.6,11.4,7.15625
636017307,9670779,0,VENTURE SPIRIT,,General cargo ship,Cargo,,,190,-1,-1,-1,-1,-1,30,165,25,8,22,0,11.250823188716684,12.7,0.6729103728141572,0.13306698128385264,23.6,0.0,-25.7,11.4,6.333333333333333
636018714,9509621,0,SAN MARINO TRADE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,28,163,17,8,20,0,11.729144407002547,26.3,2.3371455525186016,-0.07970740527656776,42.9,0.0,-37.5,12.2,6.428571428571429
636017071,9708045,0,LEGIONY POLSKIE,,General cargo ship,Cargo,,,180,-1,-1,-1,-1,-1,30,152,28,11,19,0,10.652013987825411,13.0,0.9149359832473256,0.003976168890040142,45.7,0.0,-45.7,10.7,6.0
311000438,9578646,0,ATLANTA SPIRIT,,Oil products tanker,Tanker,,,274,-1,-1,-1,-1,-1,48,232,42,22,26,0,12.88916404854309,15.3,1.7323595862537984,-0.007213700486662994,16.1,0.0,-25.7,13.3,5.708333333333333
636018162,9574456,0,WELPROFIT,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,38,194,35,19,19,0,9.97166908563135,11.2,0.9375560227562456,0.4418867924528302,32.5,0.0,-23.6,10.1,6.026315789473684
636013054,9299769,0,BAREILLY,,Oil products tanker,Tanker,,,243,-1,-1,-1,-1,-1,42,204,39,21,21,0,11.160516074450085,14.4,1.7046484838034102,0.059179357021996615,19.7,0.0,-25.7,11.6,5.785714285714286
241618000,9802164,0,SEA PANTHER,,Oil products tanker,Tanker,,,250,-1,-1,-1,-1,-1,44,214,36,16,28,0,10.932144217341628,12.7,1.0005776064312852,0.19600101561508185,19.7,0.0,-14.5,11.0,5.681818181818182
548950000,9756925,0,PRESINGE TRADER,,General cargo ship,Cargo,,,229,-1,-1,-1,-1,-1,32,196,33,11,21,0,11.340823327615785,13.4,1.6571609073016396,0.2071249505211769,23.6,0.0,-30.2,12.0,7.15625
209543000,9372274,0,THETIS D,,General cargo ship,Cargo,,,168,-1,-1,-1,-1,-1,26,157,11,13,13,0,13.481153891637645,21.5,4.8205050024957785,-0.12902849251732862,64.5,0.0,-64.5,14.9,6.461538461538462
